Cumulative emissions of NOx from lightning
t top of cloud (16km) 100% of NOx has been
emitted into the column. At surface (0km) 0%
of NOx has been emitted into the column.
O. A. Sovde, August 2011
Taken from Table 2, Pickering et al., JGR, 1998
 
 For subtropics I use midlatitude  
------------------------------------------------------
     Tropical     Tropical  Midlatitude  Subtropical  
       Marine  Continental  Continental  Continental  
------------------------------------------------------
      97.8788      84.8502      90.9816      90.9816
      97.8936      84.9151      91.0346      91.0346
      97.9085      84.9801      91.0876      91.0876
      97.9233      85.0450      91.1405      91.1405
      97.9381      85.1099      91.1935      91.1935
      97.9530      85.1748      91.2465      91.2465
      97.9678      85.2397      91.2994      91.2994
      97.9826      85.3047      91.3524      91.3524
      97.9974      85.3696      91.4054      91.4054
      98.0123      85.4345      91.4583      91.4583
      98.0271      85.4994      91.5113      91.5113
      98.0419      85.5644      91.5643      91.5643
      98.0568      85.6293      91.6172      91.6172
      98.0716      85.6942      91.6702      91.6702
      98.0864      85.7591      91.7232      91.7232
      98.1013      85.8240      91.7761      91.7761
      98.1161      85.8890      91.8291      91.8291
      98.1309      85.9539      91.8821      91.8821
      98.1458      86.0188      91.9350      91.9350
      98.1606      86.0837      91.9880      91.9880
      98.1754      86.1486      92.0410      92.0410
      98.1902      86.2136      92.0939      92.0939
      98.2051      86.2785      92.1469      92.1469
      98.2199      86.3434      92.1999      92.1999
      98.2347      86.4083      92.2528      92.2528
      98.2496      86.4732      92.3058      92.3058
      98.2644      86.5382      92.3588      92.3588
      98.2792      86.6031      92.4117      92.4117
      98.2941      86.6680      92.4647      92.4647
      98.3089      86.7329      92.5177      92.5177
      98.3237      86.7978      92.5706      92.5706
      98.3386      86.8628      92.6236      92.6236
      98.3534      86.9277      92.6766      92.6766
      98.3682      86.9926      92.7295      92.7295
      98.3830      87.0575      92.7825      92.7825
      98.3979      87.1225      92.8355      92.8355
      98.4127      87.1874      92.8884      92.8884
      98.4275      87.2523      92.9414      92.9414
      98.4424      87.3172      92.9944      92.9944
      98.4572      87.3821      93.0473      93.0473
      98.4720      87.4471      93.1003      93.1003
      98.4869      87.5120      93.1533      93.1533
      98.5017      87.5769      93.2062      93.2062
      98.5094      87.6257      93.2450      93.2450
      98.5142      87.6678      93.2778      93.2778
      98.5190      87.7098      93.3107      93.3107
      98.5237      87.7519      93.3435      93.3435
      98.5285      87.7940      93.3764      93.3764
      98.5333      87.8360      93.4092      93.4092
      98.5380      87.8781      93.4420      93.4420
      98.5428      87.9202      93.4749      93.4749
      98.5476      87.9622      93.5077      93.5077
      98.5523      88.0043      93.5406      93.5406
      98.5571      88.0464      93.5734      93.5734
      98.5619      88.0884      93.6062      93.6062
      98.5666      88.1305      93.6391      93.6391
      98.5714      88.1726      93.6719      93.6719
      98.5762      88.2147      93.7048      93.7048
      98.5809      88.2567      93.7376      93.7376
      98.5857      88.2988      93.7704      93.7704
      98.5905      88.3409      93.8033      93.8033
      98.5952      88.3829      93.8361      93.8361
      98.6000      88.4250      93.8689      93.8689
      98.6048      88.4671      93.9018      93.9018
      98.6095      88.5091      93.9346      93.9346
      98.6143      88.5512      93.9675      93.9675
      98.6191      88.5933      94.0003      94.0003
      98.6238      88.6353      94.0332      94.0332
      98.6286      88.6774      94.0660      94.0660
      98.6334      88.7195      94.0988      94.0988
      98.6381      88.7615      94.1317      94.1317
      98.6429      88.8036      94.1645      94.1645
      98.6477      88.8457      94.1973      94.1973
      98.6524      88.8878      94.2302      94.2302
      98.6572      88.9298      94.2630      94.2630
      98.6620      88.9719      94.2959      94.2959
      98.6667      89.0140      94.3287      94.3287
      98.6715      89.0560      94.3615      94.3615
      98.6763      89.0981      94.3944      94.3944
      98.6810      89.1402      94.4272      94.4272
      98.6858      89.1822      94.4601      94.4601
      98.6906      89.2243      94.4929      94.4929
      98.6953      89.2664      94.5257      94.5257
      98.7001      89.3084      94.5586      94.5586
      98.7049      89.3505      94.5914      94.5914
      98.7096      89.3926      94.6243      94.6243
      98.7144      89.4347      94.6571      94.6571
      98.7192      89.4767      94.6899      94.6899
      98.7239      89.5188      94.7228      94.7228
      98.7287      89.5609      94.7556      94.7556
      98.7335      89.6029      94.7885      94.7885
      98.7382      89.6450      94.8213      94.8213
      98.7430      89.6871      94.8541      94.8541
      98.7478      89.7291      94.8870      94.8870
      98.7525      89.7712      94.9198      94.9198
      98.7573      89.8133      94.9527      94.9527
      98.7621      89.8553      94.9855      94.9855
      98.7668      89.8974      95.0183      95.0183
      98.7716      89.9395      95.0512      95.0512
      98.7764      89.9815      95.0840      95.0840
      98.7811      90.0236      95.1169      95.1169
      98.7859      90.0657      95.1497      95.1497
      98.7907      90.1078      95.1825      95.1825
      98.7954      90.1498      95.2154      95.2154
      98.8002      90.1919      95.2482      95.2482
      98.8050      90.2340      95.2811      95.2811
      98.8097      90.2760      95.3139      95.3139
      98.8145      90.3181      95.3467      95.3467
      98.8193      90.3602      95.3796      95.3796
      98.8240      90.4022      95.4124      95.4124
      98.8288      90.4443      95.4452      95.4452
      98.8336      90.4864      95.4781      95.4781
      98.8383      90.5284      95.5109      95.5109
      98.8431      90.5705      95.5438      95.5438
      98.8479      90.6126      95.5766      95.5766
      98.8526      90.6546      95.6094      95.6094
      98.8574      90.6967      95.6423      95.6423
      98.8622      90.7388      95.6751      95.6751
      98.8669      90.7808      95.7080      95.7080
      98.8717      90.8229      95.7408      95.7408
      98.8765      90.8650      95.7736      95.7736
      98.8812      90.9071      95.8065      95.8065
      98.8860      90.9491      95.8393      95.8393
      98.8908      90.9912      95.8722      95.8722
      98.8955      91.0333      95.9050      95.9050
      98.9003      91.0753      95.9378      95.9378
      98.9051      91.1174      95.9707      95.9707
      98.9098      91.1595      96.0035      96.0035
      98.9146      91.2015      96.0364      96.0364
      98.9194      91.2436      96.0692      96.0692
      98.9241      91.2857      96.1020      96.1020
      98.9289      91.3277      96.1349      96.1349
      98.9337      91.3698      96.1677      96.1677
      98.9384      91.4119      96.2006      96.2006
      98.9432      91.4540      96.2334      96.2334
      98.9480      91.4960      96.2662      96.2662
      98.9528      91.5381      96.2991      96.2991
      98.9575      91.5802      96.3319      96.3319
      98.9623      91.6222      96.3648      96.3648
      98.9671      91.6643      96.3976      96.3976
      98.9718      91.7064      96.4304      96.4304
      98.9766      91.7484      96.4633      96.4633
      98.9814      91.7905      96.4961      96.4961
      98.9861      91.8326      96.5290      96.5290
      98.9909      91.8746      96.5618      96.5618
      98.9957      91.9167      96.5946      96.5946
      99.0004      91.9588      96.6275      96.6275
      99.0052      92.0008      96.6603      96.6603
      99.0100      92.0429      96.6931      96.6931
      99.0147      92.0850      96.7260      96.7260
      99.0195      92.1271      96.7588      96.7588
      99.0243      92.1691      96.7917      96.7917
      99.0290      92.2112      96.8245      96.8245
      99.0338      92.2533      96.8573      96.8573
      99.0386      92.2953      96.8902      96.8902
      99.0433      92.3374      96.9230      96.9230
      99.0481      92.3795      96.9559      96.9559
      99.0529      92.4215      96.9887      96.9887
      99.0576      92.4636      97.0215      97.0215
      99.0624      92.5057      97.0544      97.0544
      99.0672      92.5477      97.0872      97.0872
      99.0719      92.5898      97.1201      97.1201
      99.0767      92.6319      97.1529      97.1529
      99.0815      92.6739      97.1857      97.1857
      99.0862      92.7160      97.2186      97.2186
      99.0910      92.7581      97.2514      97.2514
      99.0958      92.8002      97.2843      97.2843
      99.1005      92.8422      97.3171      97.3171
      99.1053      92.8843      97.3499      97.3499
      99.1101      92.9264      97.3828      97.3828
      99.1148      92.9684      97.4156      97.4156
      99.1196      93.0105      97.4485      97.4485
      99.1244      93.0526      97.4813      97.4813
      99.1291      93.0946      97.5141      97.5141
      99.1339      93.1367      97.5470      97.5470
      99.1387      93.1788      97.5798      97.5798
      99.1434      93.2208      97.6127      97.6127
      99.1482      93.2629      97.6455      97.6455
      99.1530      93.3050      97.6783      97.6783
      99.1577      93.3470      97.7112      97.7112
      99.1625      93.3891      97.7440      97.7440
      99.1673      93.4312      97.7769      97.7769
      99.1720      93.4733      97.8097      97.8097
      99.1768      93.5153      97.8425      97.8425
      99.1816      93.5574      97.8754      97.8754
      99.1863      93.5995      97.9082      97.9082
      99.1911      93.6415      97.9411      97.9411
      99.1959      93.6836      97.9739      97.9739
      99.2006      93.7257      98.0067      98.0067
      99.2054      93.7677      98.0396      98.0396
      99.2102      93.8098      98.0724      98.0724
      99.2149      93.8519      98.1052      98.1052
      99.2197      93.8939      98.1381      98.1381
      99.2245      93.9360      98.1709      98.1709
      99.2292      93.9781      98.2038      98.2038
      99.2340      94.0201      98.2366      98.2366
      99.2388      94.0622      98.2694      98.2694
      99.2435      94.1043      98.3023      98.3023
      99.2483      94.1464      98.3351      98.3351
      99.2531      94.1884      98.3680      98.3680
      99.2578      94.2305      98.4008      98.4008
      99.2626      94.2726      98.4336      98.4336
      99.2674      94.3146      98.4665      98.4665
      99.2721      94.3567      98.4993      98.4993
      99.2769      94.3988      98.5322      98.5322
      99.2817      94.4408      98.5650      98.5650
      99.2864      94.4829      98.5978      98.5978
      99.2912      94.5250      98.6307      98.6307
      99.2960      94.5670      98.6635      98.6635
      99.3007      94.6091      98.6964      98.6964
      99.3055      94.6512      98.7292      98.7292
      99.3103      94.6933      98.7620      98.7620
      99.3150      94.7353      98.7949      98.7949
      99.3198      94.7774      98.8277      98.8277
      99.3246      94.8195      98.8606      98.8606
      99.3293      94.8615      98.8934      98.8934
      99.3341      94.9036      98.9262      98.9262
      99.3389      94.9457      98.9591      98.9591
      99.3436      94.9877      98.9919      98.9919
      99.3484      95.0298      99.0248      99.0248
      99.3532      95.0719      99.0576      99.0576
      99.3579      95.1139      99.0904      99.0904
      99.3627      95.1560      99.1233      99.1233
      99.3675      95.1981      99.1561      99.1561
      99.3722      95.2401      99.1890      99.1890
      99.3770      95.2822      99.2218      99.2218
      99.3818      95.3243      99.2546      99.2546
      99.3865      95.3664      99.2875      99.2875
      99.3913      95.4084      99.3203      99.3203
      99.3961      95.4505      99.3531      99.3531
      99.4009      95.4926      99.3860      99.3860
      99.4041      95.5204      99.4041      99.4041
      99.4057      95.5324      99.4057      99.4057
      99.4073      95.5443      99.4073      99.4073
      99.4089      95.5563      99.4089      99.4089
      99.4105      95.5682      99.4105      99.4105
      99.4121      95.5802      99.4121      99.4121
      99.4137      95.5921      99.4137      99.4137
      99.4152      95.6041      99.4152      99.4152
      99.4168      95.6160      99.4168      99.4168
      99.4184      95.6280      99.4184      99.4184
      99.4200      95.6399      99.4200      99.4200
      99.4216      95.6519      99.4216      99.4216
      99.4232      95.6638      99.4232      99.4232
      99.4248      95.6757      99.4248      99.4248
      99.4264      95.6877      99.4264      99.4264
      99.4280      95.6996      99.4280      99.4280
      99.4295      95.7116      99.4295      99.4295
      99.4311      95.7235      99.4311      99.4311
      99.4327      95.7355      99.4327      99.4327
      99.4343      95.7474      99.4343      99.4343
      99.4359      95.7594      99.4359      99.4359
      99.4375      95.7713      99.4375      99.4375
      99.4391      95.7832      99.4391      99.4391
      99.4407      95.7952      99.4407      99.4407
      99.4423      95.8071      99.4423      99.4423
      99.4438      95.8191      99.4438      99.4438
      99.4454      95.8310      99.4454      99.4454
      99.4470      95.8430      99.4470      99.4470
      99.4486      95.8549      99.4486      99.4486
      99.4502      95.8669      99.4502      99.4502
      99.4518      95.8788      99.4518      99.4518
      99.4534      95.8908      99.4534      99.4534
      99.4550      95.9027      99.4550      99.4550
      99.4566      95.9147      99.4566      99.4566
      99.4581      95.9266      99.4581      99.4581
      99.4597      95.9385      99.4597      99.4597
      99.4613      95.9505      99.4613      99.4613
      99.4629      95.9624      99.4629      99.4629
      99.4645      95.9744      99.4645      99.4645
      99.4661      95.9863      99.4661      99.4661
      99.4677      95.9983      99.4677      99.4677
      99.4693      96.0102      99.4693      99.4693
      99.4709      96.0222      99.4709      99.4709
      99.4724      96.0341      99.4724      99.4724
      99.4740      96.0461      99.4740      99.4740
      99.4756      96.0580      99.4756      99.4756
      99.4772      96.0699      99.4772      99.4772
      99.4788      96.0819      99.4788      99.4788
      99.4804      96.0938      99.4804      99.4804
      99.4820      96.1058      99.4820      99.4820
      99.4836      96.1177      99.4836      99.4836
      99.4852      96.1297      99.4852      99.4852
      99.4868      96.1416      99.4868      99.4868
      99.4883      96.1536      99.4883      99.4883
      99.4899      96.1655      99.4899      99.4899
      99.4915      96.1775      99.4915      99.4915
      99.4931      96.1894      99.4931      99.4931
      99.4947      96.2013      99.4947      99.4947
      99.4963      96.2133      99.4963      99.4963
      99.4979      96.2252      99.4979      99.4979
      99.4995      96.2372      99.4995      99.4995
      99.5011      96.2491      99.5011      99.5011
      99.5026      96.2611      99.5026      99.5026
      99.5042      96.2730      99.5042      99.5042
      99.5058      96.2850      99.5058      99.5058
      99.5074      96.2969      99.5074      99.5074
      99.5090      96.3088      99.5090      99.5090
      99.5106      96.3208      99.5106      99.5106
      99.5122      96.3327      99.5122      99.5122
      99.5138      96.3447      99.5138      99.5138
      99.5154      96.3566      99.5154      99.5154
      99.5169      96.3686      99.5169      99.5169
      99.5185      96.3805      99.5185      99.5185
      99.5201      96.3925      99.5201      99.5201
      99.5217      96.4044      99.5217      99.5217
      99.5233      96.4164      99.5233      99.5233
      99.5249      96.4283      99.5249      99.5249
      99.5265      96.4403      99.5265      99.5265
      99.5281      96.4522      99.5281      99.5281
      99.5297      96.4641      99.5297      99.5297
      99.5312      96.4761      99.5312      99.5312
      99.5328      96.4880      99.5328      99.5328
      99.5344      96.5000      99.5344      99.5344
      99.5360      96.5119      99.5360      99.5360
      99.5376      96.5239      99.5376      99.5376
      99.5392      96.5358      99.5392      99.5392
      99.5408      96.5478      99.5408      99.5408
      99.5424      96.5597      99.5424      99.5424
      99.5440      96.5717      99.5440      99.5440
      99.5455      96.5836      99.5455      99.5455
      99.5471      96.5955      99.5471      99.5471
      99.5487      96.6075      99.5487      99.5487
      99.5503      96.6194      99.5503      99.5503
      99.5519      96.6314      99.5519      99.5519
      99.5535      96.6433      99.5535      99.5535
      99.5551      96.6553      99.5551      99.5551
      99.5567      96.6672      99.5567      99.5567
      99.5583      96.6792      99.5583      99.5583
      99.5598      96.6911      99.5598      99.5598
      99.5614      96.7031      99.5614      99.5614
      99.5630      96.7150      99.5630      99.5630
      99.5646      96.7269      99.5646      99.5646
      99.5662      96.7389      99.5662      99.5662
      99.5678      96.7508      99.5678      99.5678
      99.5694      96.7628      99.5694      99.5694
      99.5710      96.7747      99.5710      99.5710
      99.5726      96.7867      99.5726      99.5726
      99.5741      96.7986      99.5741      99.5741
      99.5757      96.8106      99.5757      99.5757
      99.5773      96.8225      99.5773      99.5773
      99.5789      96.8345      99.5789      99.5789
      99.5805      96.8464      99.5805      99.5805
      99.5821      96.8583      99.5821      99.5821
      99.5837      96.8703      99.5837      99.5837
      99.5853      96.8822      99.5853      99.5853
      99.5869      96.8942      99.5869      99.5869
      99.5884      96.9061      99.5884      99.5884
      99.5900      96.9181      99.5900      99.5900
      99.5916      96.9300      99.5916      99.5916
      99.5932      96.9420      99.5932      99.5932
      99.5948      96.9539      99.5948      99.5948
      99.5964      96.9659      99.5964      99.5964
      99.5980      96.9778      99.5980      99.5980
      99.5996      96.9897      99.5996      99.5996
      99.6012      97.0017      99.6012      99.6012
      99.6027      97.0136      99.6027      99.6027
      99.6043      97.0256      99.6043      99.6043
      99.6059      97.0375      99.6059      99.6059
      99.6075      97.0495      99.6075      99.6075
      99.6091      97.0614      99.6091      99.6091
      99.6107      97.0734      99.6107      99.6107
      99.6123      97.0853      99.6123      99.6123
      99.6139      97.0973      99.6139      99.6139
      99.6155      97.1092      99.6155      99.6155
      99.6170      97.1211      99.6170      99.6170
      99.6186      97.1331      99.6186      99.6186
      99.6202      97.1450      99.6202      99.6202
      99.6218      97.1570      99.6218      99.6218
      99.6234      97.1689      99.6234      99.6234
      99.6250      97.1809      99.6250      99.6250
      99.6266      97.1928      99.6266      99.6266
      99.6282      97.2048      99.6282      99.6282
      99.6298      97.2167      99.6298      99.6298
      99.6314      97.2287      99.6314      99.6314
      99.6329      97.2406      99.6329      99.6329
      99.6345      97.2525      99.6345      99.6345
      99.6361      97.2645      99.6361      99.6361
      99.6377      97.2764      99.6377      99.6377
      99.6393      97.2884      99.6393      99.6393
      99.6409      97.3003      99.6409      99.6409
      99.6425      97.3123      99.6425      99.6425
      99.6441      97.3242      99.6441      99.6441
      99.6457      97.3362      99.6457      99.6457
      99.6472      97.3481      99.6472      99.6472
      99.6488      97.3601      99.6488      99.6488
      99.6504      97.3720      99.6504      99.6504
      99.6520      97.3839      99.6520      99.6520
      99.6536      97.3959      99.6536      99.6536
      99.6552      97.4078      99.6552      99.6552
      99.6568      97.4198      99.6568      99.6568
      99.6584      97.4317      99.6584      99.6584
      99.6600      97.4437      99.6600      99.6600
      99.6615      97.4556      99.6615      99.6615
      99.6631      97.4676      99.6631      99.6631
      99.6647      97.4795      99.6647      99.6647
      99.6663      97.4915      99.6663      99.6663
      99.6679      97.5034      99.6679      99.6679
      99.6695      97.5153      99.6695      99.6695
      99.6711      97.5273      99.6711      99.6711
      99.6727      97.5392      99.6727      99.6727
      99.6743      97.5512      99.6743      99.6743
      99.6758      97.5631      99.6758      99.6758
      99.6774      97.5751      99.6774      99.6774
      99.6790      97.5870      99.6790      99.6790
      99.6806      97.5990      99.6806      99.6806
      99.6822      97.6109      99.6822      99.6822
      99.6838      97.6229      99.6838      99.6838
      99.6854      97.6348      99.6854      99.6854
      99.6870      97.6467      99.6870      99.6870
      99.6886      97.6587      99.6886      99.6886
      99.6901      97.6706      99.6901      99.6901
      99.6917      97.6826      99.6917      99.6917
      99.6933      97.6945      99.6933      99.6933
      99.6949      97.7065      99.6949      99.6949
      99.6965      97.7184      99.6965      99.6965
      99.6981      97.7304      99.6981      99.6981
      99.6997      97.7423      99.6997      99.6997
      99.7013      97.7543      99.7013      99.7013
      99.7029      97.7662      99.7029      99.7029
      99.7044      97.7781      99.7044      99.7044
      99.7060      97.7901      99.7060      99.7060
      99.7076      97.8020      99.7076      99.7076
      99.7092      97.8140      99.7092      99.7092
      99.7108      97.8259      99.7108      99.7108
      99.7124      97.8379      99.7124      99.7124
      99.7140      97.8498      99.7140      99.7140
      99.7156      97.8618      99.7156      99.7156
      99.7172      97.8737      99.7172      99.7172
      99.7187      97.8857      99.7187      99.7187
      99.7203      97.8976      99.7203      99.7203
      99.7219      97.9095      99.7219      99.7219
      99.7235      97.9215      99.7235      99.7235
      99.7251      97.9334      99.7251      99.7251
      99.7267      97.9454      99.7267      99.7267
      99.7283      97.9573      99.7283      99.7283
      99.7299      97.9693      99.7299      99.7299
      99.7315      97.9812      99.7315      99.7315
      99.7330      97.9932      99.7330      99.7330
      99.7346      98.0051      99.7346      99.7346
      99.7362      98.0171      99.7362      99.7362
      99.7378      98.0290      99.7378      99.7378
      99.7394      98.0409      99.7394      99.7394
      99.7410      98.0529      99.7410      99.7410
      99.7426      98.0648      99.7426      99.7426
      99.7442      98.0768      99.7442      99.7442
      99.7458      98.0887      99.7458      99.7458
      99.7473      98.1007      99.7473      99.7473
      99.7489      98.1126      99.7489      99.7489
      99.7505      98.1246      99.7505      99.7505
      99.7521      98.1365      99.7521      99.7521
      99.7537      98.1485      99.7537      99.7537
      99.7553      98.1604      99.7553      99.7553
      99.7569      98.1723      99.7569      99.7569
      99.7585      98.1843      99.7585      99.7585
      99.7601      98.1962      99.7601      99.7601
      99.7616      98.2082      99.7616      99.7616
      99.7632      98.2201      99.7632      99.7632
      99.7648      98.2321      99.7648      99.7648
      99.7664      98.2440      99.7664      99.7664
      99.7680      98.2560      99.7680      99.7680
      99.7696      98.2679      99.7696      99.7696
      99.7712      98.2799      99.7712      99.7712
      99.7728      98.2918      99.7728      99.7728
      99.7744      98.3037      99.7744      99.7744
      99.7759      98.3157      99.7759      99.7759
      99.7775      98.3276      99.7775      99.7775
      99.7791      98.3396      99.7791      99.7791
      99.7807      98.3515      99.7807      99.7807
      99.7823      98.3635      99.7823      99.7823
      99.7839      98.3754      99.7839      99.7839
      99.7855      98.3874      99.7855      99.7855
      99.7871      98.3993      99.7871      99.7871
      99.7887      98.4113      99.7887      99.7887
      99.7903      98.4232      99.7903      99.7903
      99.7918      98.4351      99.7918      99.7918
      99.7934      98.4471      99.7934      99.7934
      99.7950      98.4590      99.7950      99.7950
      99.7966      98.4710      99.7966      99.7966
      99.7982      98.4829      99.7982      99.7982
      99.7998      98.4949      99.7998      99.7998
      99.8014      98.5068      99.8014      99.8014
      99.8030      98.5188      99.8030      99.8030
      99.8046      98.5307      99.8046      99.8046
      99.8061      98.5427      99.8061      99.8061
      99.8077      98.5546      99.8077      99.8077
      99.8093      98.5665      99.8093      99.8093
      99.8109      98.5785      99.8109      99.8109
      99.8125      98.5904      99.8125      99.8125
      99.8141      98.6024      99.8141      99.8141
      99.8157      98.6143      99.8157      99.8157
      99.8173      98.6263      99.8173      99.8173
      99.8189      98.6382      99.8189      99.8189
      99.8204      98.6502      99.8204      99.8204
      99.8220      98.6621      99.8220      99.8220
      99.8236      98.6740      99.8236      99.8236
      99.8252      98.6860      99.8252      99.8252
      99.8268      98.6979      99.8268      99.8268
      99.8284      98.7099      99.8284      99.8284
      99.8300      98.7218      99.8300      99.8300
      99.8316      98.7338      99.8316      99.8316
      99.8332      98.7457      99.8332      99.8332
      99.8347      98.7577      99.8347      99.8347
      99.8363      98.7696      99.8363      99.8363
      99.8379      98.7816      99.8379      99.8379
      99.8395      98.7935      99.8395      99.8395
      99.8411      98.8055      99.8411      99.8411
      99.8427      98.8174      99.8427      99.8427
      99.8443      98.8293      99.8443      99.8443
      99.8459      98.8413      99.8459      99.8459
      99.8475      98.8532      99.8475      99.8475
      99.8490      98.8652      99.8490      99.8490
      99.8506      98.8771      99.8506      99.8506
      99.8522      98.8891      99.8522      99.8522
      99.8538      98.9010      99.8538      99.8538
      99.8554      98.9130      99.8554      99.8554
      99.8570      98.9249      99.8570      99.8570
      99.8586      98.9369      99.8586      99.8586
      99.8602      98.9488      99.8602      99.8602
      99.8618      98.9607      99.8618      99.8618
      99.8633      98.9727      99.8633      99.8633
      99.8649      98.9846      99.8649      99.8649
      99.8665      98.9966      99.8665      99.8665
      99.8681      99.0085      99.8681      99.8681
      99.8697      99.0205      99.8697      99.8697
      99.8713      99.0324      99.8713      99.8713
      99.8729      99.0444      99.8729      99.8729
      99.8745      99.0563      99.8745      99.8745
      99.8761      99.0683      99.8761      99.8761
      99.8776      99.0802      99.8776      99.8776
      99.8792      99.0921      99.8792      99.8792
      99.8808      99.1041      99.8808      99.8808
      99.8824      99.1160      99.8824      99.8824
      99.8840      99.1280      99.8840      99.8840
      99.8856      99.1399      99.8856      99.8856
      99.8872      99.1519      99.8872      99.8872
      99.8888      99.1638      99.8888      99.8888
      99.8904      99.1758      99.8904      99.8904
      99.8919      99.1877      99.8919      99.8919
      99.8935      99.1997      99.8935      99.8935
      99.8951      99.2116      99.8951      99.8951
      99.8967      99.2235      99.8967      99.8967
      99.8983      99.2355      99.8983      99.8983
      99.8999      99.2474      99.8999      99.8999
      99.9015      99.2594      99.9015      99.9015
      99.9031      99.2713      99.9031      99.9031
      99.9047      99.2833      99.9047      99.9047
      99.9062      99.2952      99.9062      99.9062
      99.9078      99.3072      99.9078      99.9078
      99.9094      99.3191      99.9094      99.9094
      99.9110      99.3311      99.9110      99.9110
      99.9126      99.3430      99.9126      99.9126
      99.9142      99.3549      99.9142      99.9142
      99.9158      99.3669      99.9158      99.9158
      99.9174      99.3788      99.9174      99.9174
      99.9190      99.3908      99.9190      99.9190
      99.9205      99.4027      99.9205      99.9205
      99.9221      99.4147      99.9221      99.9221
      99.9237      99.4266      99.9237      99.9237
      99.9253      99.4386      99.9253      99.9253
      99.9269      99.4505      99.9269      99.9269
      99.9285      99.4625      99.9285      99.9285
      99.9301      99.4744      99.9301      99.9301
      99.9317      99.4863      99.9317      99.9317
      99.9333      99.4983      99.9333      99.9333
      99.9349      99.5102      99.9349      99.9349
      99.9364      99.5222      99.9364      99.9364
      99.9380      99.5341      99.9380      99.9380
      99.9396      99.5461      99.9396      99.9396
      99.9412      99.5580      99.9412      99.9412
      99.9428      99.5700      99.9428      99.9428
      99.9444      99.5819      99.9444      99.9444
      99.9460      99.5939      99.9460      99.9460
      99.9476      99.6058      99.9476      99.9476
      99.9492      99.6177      99.9492      99.9492
      99.9507      99.6297      99.9507      99.9507
      99.9523      99.6416      99.9523      99.9523
      99.9539      99.6536      99.9539      99.9539
      99.9555      99.6655      99.9555      99.9555
      99.9571      99.6775      99.9571      99.9571
      99.9587      99.6894      99.9587      99.9587
      99.9603      99.7014      99.9603      99.9603
      99.9619      99.7133      99.9619      99.9619
      99.9635      99.7253      99.9635      99.9635
      99.9650      99.7372      99.9650      99.9650
      99.9666      99.7491      99.9666      99.9666
      99.9682      99.7611      99.9682      99.9682
      99.9698      99.7730      99.9698      99.9698
      99.9714      99.7850      99.9714      99.9714
      99.9730      99.7969      99.9730      99.9730
      99.9746      99.8089      99.9746      99.9746
      99.9762      99.8208      99.9762      99.9762
      99.9778      99.8328      99.9778      99.9778
      99.9793      99.8447      99.9793      99.9793
      99.9809      99.8567      99.9809      99.9809
      99.9825      99.8686      99.9825      99.9825
      99.9841      99.8805      99.9841      99.9841
      99.9857      99.8925      99.9857      99.9857
      99.9873      99.9044      99.9873      99.9873
      99.9889      99.9164      99.9889      99.9889
      99.9905      99.9283      99.9905      99.9905
      99.9921      99.9403      99.9921      99.9921
      99.9936      99.9522      99.9936      99.9936
      99.9952      99.9642      99.9952      99.9952
      99.9968      99.9761      99.9968      99.9968
      99.9984      99.9881      99.9984      99.9984
     100.0000     100.0000     100.0000     100.0000
