Cumulative emissions of NOx from lightning
At top of cloud (16km) 100% of NOx has been
emitted into the column. At surface (0km) 0%
of NOx has been emitted into the column.
Lee T. Murray, 20th April 2009
Taken from Table 2, Ott et al., submitted to JGR, 2009


------------------------------------------------------
     Tropical     Tropical  Midlatitude  Subtropical  
       Marine  Continental  Continental  Continental  
------------------------------------------------------
      60.2031      42.5967      73.1059      69.1954
      60.2589      42.6584      73.1492      69.2474
      60.3147      42.7200      73.1926      69.2994
      60.3705      42.7817      73.2359      69.3515
      60.4263      42.8433      73.2792      69.4035
      60.4821      42.9049      73.3225      69.4555
      60.5379      42.9666      73.3659      69.5075
      60.5937      43.0282      73.4092      69.5595
      60.6495      43.0899      73.4525      69.6115
      60.7053      43.1515      73.4958      69.6636
      60.7611      43.2132      73.5392      69.7156
      60.8168      43.2748      73.5825      69.7676
      60.8726      43.3364      73.6258      69.8196
      60.9284      43.3981      73.6691      69.8716
      60.9842      43.4597      73.7125      69.9236
      61.0400      43.5214      73.7558      69.9756
      61.0958      43.5830      73.7991      70.0277
      61.1516      43.6447      73.8425      70.0797
      61.2074      43.7063      73.8858      70.1317
      61.2632      43.7680      73.9291      70.1837
      61.3190      43.8296      73.9724      70.2357
      61.3748      43.8912      74.0158      70.2877
      61.4306      43.9529      74.0591      70.3398
      61.4864      44.0145      74.1024      70.3918
      61.5422      44.0762      74.1457      70.4438
      61.5980      44.1378      74.1891      70.4958
      61.6538      44.1995      74.2324      70.5478
      61.7096      44.2611      74.2757      70.5998
      61.7654      44.3228      74.3190      70.6519
      61.8212      44.3844      74.3624      70.7039
      61.8770      44.4460      74.4057      70.7559
      61.9328      44.5077      74.4490      70.8079
      61.9886      44.5693      74.4923      70.8599
      62.0444      44.6310      74.5357      70.9119
      62.1002      44.6926      74.5790      70.9640
      62.1560      44.7543      74.6223      71.0160
      62.2118      44.8159      74.6656      71.0680
      62.2676      44.8776      74.7090      71.1200
      62.3234      44.9392      74.7523      71.1720
      62.3792      45.0008      74.7956      71.2240
      62.4350      45.0625      74.8389      71.2761
      62.4908      45.1241      74.8823      71.3281
      62.5466      45.1858      74.9256      71.3801
      62.6024      45.2474      74.9689      71.4321
      62.6582      45.3091      75.0123      71.4841
      62.7140      45.3707      75.0556      71.5361
      62.7698      45.4324      75.0989      71.5882
      62.8256      45.4940      75.1422      71.6402
      62.8814      45.5556      75.1856      71.6922
      62.9372      45.6173      75.2289      71.7442
      62.9930      45.6789      75.2722      71.7962
      63.0488      45.7406      75.3155      71.8482
      63.1046      45.8022      75.3589      71.9003
      63.1604      45.8639      75.4022      71.9523
      63.2162      45.9255      75.4455      72.0043
      63.2720      45.9872      75.4888      72.0563
      63.3278      46.0488      75.5322      72.1083
      63.3836      46.1104      75.5755      72.1603
      63.4394      46.1721      75.6188      72.2123
      63.4952      46.2337      75.6621      72.2644
      63.5510      46.2954      75.7055      72.3164
      63.6068      46.3570      75.7488      72.3684
      63.6626      46.4187      75.7921      72.4204
      63.7184      46.4803      75.8354      72.4724
      63.7742      46.5420      75.8788      72.5244
      63.8300      46.6036      75.9221      72.5765
      63.8858      46.6652      75.9654      72.6285
      63.9416      46.7269      76.0088      72.6805
      63.9974      46.7885      76.0521      72.7288
      64.0532      46.8502      76.0954      72.7748
      64.1090      46.9118      76.1387      72.8208
      64.1648      46.9735      76.1821      72.8668
      64.2206      47.0351      76.2254      72.9128
      64.2764      47.0967      76.2687      72.9588
      64.3322      47.1584      76.3120      73.0048
      64.3880      47.2200      76.3554      73.0509
      64.4438      47.2817      76.3987      73.0969
      64.4996      47.3433      76.4420      73.1429
      64.5554      47.4050      76.4853      73.1889
      64.6112      47.4666      76.5287      73.2349
      64.6670      47.5283      76.5720      73.2809
      64.7228      47.5899      76.6153      73.3269
      64.7786      47.6515      76.6586      73.3730
      64.8344      47.7132      76.7020      73.4190
      64.8902      47.7748      76.7453      73.4650
      64.9460      47.8365      76.7886      73.5110
      65.0018      47.8981      76.8319      73.5570
      65.0575      47.9598      76.8753      73.6030
      65.1133      48.0214      76.9186      73.6490
      65.1691      48.0831      76.9619      73.6951
      65.2249      48.1447      77.0053      73.7411
      65.2807      48.2063      77.0486      73.7871
      65.3365      48.2680      77.0919      73.8331
      65.3923      48.3296      77.1352      73.8791
      65.4481      48.3913      77.1786      73.9251
      65.5039      48.4529      77.2219      73.9711
      65.5597      48.5146      77.2652      74.0172
      65.6155      48.5762      77.3085      74.0632
      65.6713      48.6379      77.3519      74.1092
      65.7271      48.6995      77.3952      74.1552
      65.7829      48.7611      77.4385      74.2012
      65.8387      48.8228      77.4818      74.2472
      65.8945      48.8844      77.5252      74.2932
      65.9503      48.9461      77.5685      74.3393
      66.0061      49.0077      77.6118      74.3853
      66.0619      49.0694      77.6551      74.4313
      66.1177      49.1310      77.6985      74.4773
      66.1735      49.1927      77.7418      74.5233
      66.2293      49.2543      77.7851      74.5693
      66.2851      49.3159      77.8284      74.6153
      66.3409      49.3776      77.8718      74.6614
      66.3967      49.4392      77.9151      74.7074
      66.4525      49.5009      77.9584      74.7534
      66.5083      49.5625      78.0018      74.7994
      66.5641      49.6242      78.0451      74.8454
      66.6199      49.6858      78.0884      74.8914
      66.6757      49.7475      78.1317      74.9374
      66.7315      49.8091      78.1751      74.9835
      66.7873      49.8707      78.2184      75.0295
      66.8431      49.9324      78.2617      75.0755
      66.8989      49.9940      78.3050      75.1215
      66.9547      50.0557      78.3484      75.1675
      67.0105      50.1173      78.3917      75.2135
      67.0663      50.1790      78.4350      75.2595
      67.1221      50.2406      78.4783      75.3056
      67.1779      50.3023      78.5182      75.3516
      67.2337      50.3639      78.5545      75.3976
      67.2895      50.4255      78.5908      75.4436
      67.3453      50.4872      78.6271      75.4896
      67.4011      50.5488      78.6635      75.5356
      67.4569      50.6105      78.6998      75.5817
      67.5127      50.6721      78.7361      75.6277
      67.5685      50.7338      78.7724      75.6737
      67.6243      50.7954      78.8088      75.7197
      67.6801      50.8570      78.8451      75.7657
      67.7359      50.9187      78.8814      75.8117
      67.7917      50.9803      78.9177      75.8577
      67.8475      51.0420      78.9540      75.9038
      67.9032      51.1039      78.9904      75.9498
      67.9574      51.1698      79.0267      75.9958
      68.0116      51.2357      79.0630      76.0418
      68.0658      51.3016      79.0993      76.0878
      68.1200      51.3675      79.1357      76.1338
      68.1742      51.4334      79.1720      76.1798
      68.2284      51.4992      79.2083      76.2259
      68.2826      51.5651      79.2446      76.2719
      68.3368      51.6310      79.2810      76.3179
      68.3910      51.6969      79.3173      76.3639
      68.4452      51.7628      79.3536      76.4099
      68.4994      51.8287      79.3899      76.4559
      68.5536      51.8946      79.4263      76.5019
      68.6078      51.9605      79.4626      76.5480
      68.6621      52.0264      79.4989      76.5940
      68.7163      52.0923      79.5352      76.6400
      68.7705      52.1582      79.5716      76.6860
      68.8247      52.2241      79.6079      76.7320
      68.8789      52.2900      79.6442      76.7780
      68.9331      52.3559      79.6805      76.8240
      68.9873      52.4218      79.7168      76.8701
      69.0415      52.4877      79.7532      76.9161
      69.0957      52.5536      79.7895      76.9621
      69.1499      52.6195      79.8258      77.0081
      69.2041      52.6854      79.8621      77.0541
      69.2583      52.7513      79.8985      77.1001
      69.3125      52.8172      79.9348      77.1461
      69.3667      52.8831      79.9711      77.1922
      69.4209      52.9490      80.0074      77.2382
      69.4751      53.0148      80.0438      77.2842
      69.5293      53.0807      80.0801      77.3302
      69.5835      53.1466      80.1164      77.3762
      69.6377      53.2125      80.1527      77.4222
      69.6919      53.2784      80.1891      77.4682
      69.7461      53.3443      80.2254      77.5143
      69.8003      53.4102      80.2617      77.5603
      69.8545      53.4761      80.2980      77.6063
      69.9088      53.5420      80.3344      77.6523
      69.9630      53.6079      80.3707      77.6983
      70.0172      53.6738      80.4070      77.7443
      70.0714      53.7397      80.4433      77.7903
      70.1256      53.8056      80.4796      77.8364
      70.1798      53.8715      80.5160      77.8824
      70.2340      53.9374      80.5523      77.9284
      70.2882      54.0033      80.5886      77.9744
      70.3424      54.0692      80.6249      78.0204
      70.3966      54.1351      80.6613      78.0664
      70.4508      54.2010      80.6976      78.1124
      70.5050      54.2669      80.7339      78.1585
      70.5592      54.3328      80.7702      78.2045
      70.6134      54.3987      80.8066      78.2505
      70.6676      54.4646      80.8429      78.2965
      70.7218      54.5304      80.8792      78.3425
      70.7760      54.5963      80.9155      78.3885
      70.8302      54.6622      80.9519      78.4345
      70.8844      54.7281      80.9882      78.4806
      70.9386      54.7940      81.0245      78.5266
      70.9928      54.8599      81.0608      78.5726
      71.0470      54.9258      81.0972      78.6186
      71.1013      54.9917      81.1335      78.6646
      71.1555      55.0576      81.1698      78.7106
      71.2097      55.1235      81.2061      78.7566
      71.2639      55.1894      81.2425      78.8027
      71.3181      55.2553      81.2788      78.8487
      71.3723      55.3212      81.3151      78.8947
      71.4265      55.3871      81.3514      78.9407
      71.4807      55.4530      81.3877      78.9867
      71.5349      55.5189      81.4241      79.0327
      71.5891      55.5848      81.4604      79.0787
      71.6433      55.6507      81.4967      79.1248
      71.6975      55.7166      81.5330      79.1708
      71.7517      55.7825      81.5694      79.2168
      71.8059      55.8484      81.6057      79.2628
      71.8601      55.9143      81.6420      79.3088
      71.9143      55.9802      81.6783      79.3548
      71.9685      56.0460      81.7147      79.4008
      72.0227      56.1119      81.7510      79.4469
      72.0769      56.1778      81.7873      79.4929
      72.1311      56.2437      81.8236      79.5389
      72.1853      56.3096      81.8600      79.5849
      72.2395      56.3755      81.8963      79.6309
      72.2937      56.4414      81.9326      79.6769
      72.3480      56.5073      81.9689      79.7229
      72.4022      56.5732      82.0053      79.7690
      72.4564      56.6391      82.0416      79.8150
      72.5106      56.7050      82.0779      79.8610
      72.5648      56.7709      82.1142      79.9070
      72.6190      56.8368      82.1505      79.9530
      72.6732      56.9027      82.1869      79.9990
      72.7274      56.9686      82.2232      80.0450
      72.7816      57.0345      82.2595      80.0911
      72.8358      57.1004      82.2958      80.1371
      72.8900      57.1663      82.3322      80.1831
      72.9442      57.2322      82.3685      80.2291
      72.9984      57.2981      82.4048      80.2751
      73.0526      57.3640      82.4411      80.3211
      73.1068      57.4299      82.4775      80.3671
      73.1610      57.4957      82.5138      80.4132
      73.2152      57.5616      82.5501      80.4592
      73.2694      57.6275      82.5864      80.5052
      73.3236      57.6934      82.6228      80.5512
      73.3778      57.7593      82.6591      80.5972
      73.4320      57.8252      82.6954      80.6432
      73.4862      57.8911      82.7317      80.6892
      73.5405      57.9570      82.7681      80.7353
      73.5947      58.0229      82.8044      80.7813
      73.6489      58.0888      82.8407      80.8273
      73.7031      58.1547      82.8770      80.8733
      73.7573      58.2206      82.9133      80.9193
      73.8115      58.2865      82.9497      80.9653
      73.8657      58.3524      82.9860      81.0113
      73.9199      58.4183      83.0223      81.0574
      73.9741      58.4842      83.0586      81.1034
      74.0283      58.5501      83.0950      81.1494
      74.0825      58.6160      83.1313      81.1954
      74.1367      58.6819      83.1676      81.2414
      74.1909      58.7478      83.2039      81.2874
      74.2451      58.8137      83.2403      81.3334
      74.2993      58.8796      83.2766      81.3795
      74.3535      58.9455      83.3129      81.4255
      74.4077      59.0113      83.3492      81.4715
      74.4619      59.0772      83.3856      81.5175
      74.5161      59.1431      83.4219      81.5635
      74.5703      59.2090      83.4582      81.6095
      74.6245      59.2749      83.4945      81.6555
      74.6787      59.3408      83.5309      81.7016
      74.7329      59.4067      83.5672      81.7476
      74.7872      59.4726      83.6035      81.7936
      74.8414      59.5385      83.6398      81.8396
      74.8956      59.6044      83.6761      81.8856
      74.9498      59.6703      83.7125      81.9258
      75.0040      59.7362      83.7488      81.9633
      75.0582      59.8021      83.7851      82.0008
      75.1124      59.8680      83.8214      82.0383
      75.1666      59.9339      83.8578      82.0758
      75.2208      59.9998      83.8941      82.1133
      75.2750      60.0657      83.9304      82.1509
      75.3292      60.1316      83.9667      82.1884
      75.3834      60.1975      84.0031      82.2259
      75.4376      60.2634      84.0394      82.2634
      75.4918      60.3293      84.0757      82.3009
      75.5460      60.3952      84.1120      82.3384
      75.6002      60.4611      84.1484      82.3759
      75.6544      60.5269      84.1847      82.4134
      75.7086      60.5928      84.2210      82.4510
      75.7628      60.6587      84.2573      82.4885
      75.8170      60.7246      84.2937      82.5260
      75.8712      60.7905      84.3300      82.5635
      75.9254      60.8564      84.3663      82.6010
      75.9796      60.9223      84.4026      82.6385
      76.0339      60.9882      84.4389      82.6760
      76.0881      61.0541      84.4753      82.7135
      76.1423      61.1200      84.5116      82.7510
      76.1965      61.1859      84.5479      82.7886
      76.2507      61.2518      84.5842      82.8261
      76.3049      61.3177      84.6206      82.8636
      76.3591      61.3836      84.6569      82.9011
      76.4133      61.4495      84.6932      82.9386
      76.4675      61.5154      84.7295      82.9761
      76.5217      61.5813      84.7659      83.0136
      76.5759      61.6472      84.8022      83.0511
      76.6301      61.7131      84.8385      83.0887
      76.6843      61.7790      84.8748      83.1262
      76.7385      61.8449      84.9112      83.1637
      76.7927      61.9108      84.9475      83.2012
      76.8469      61.9766      84.9838      83.2387
      76.9011      62.0425      85.0201      83.2762
      76.9553      62.1084      85.0565      83.3137
      77.0095      62.1743      85.0928      83.3512
      77.0637      62.2402      85.1291      83.3887
      77.1179      62.3061      85.1654      83.4263
      77.1721      62.3720      85.2018      83.4638
      77.2264      62.4379      85.2381      83.5013
      77.2806      62.5038      85.2744      83.5388
      77.3348      62.5697      85.3107      83.5763
      77.3890      62.6356      85.3470      83.6138
      77.4432      62.7015      85.3834      83.6513
      77.4974      62.7674      85.4197      83.6888
      77.5516      62.8333      85.4560      83.7264
      77.6058      62.8992      85.4923      83.7639
      77.6600      62.9651      85.5287      83.8014
      77.7142      63.0310      85.5650      83.8389
      77.7684      63.0969      85.6013      83.8764
      77.8226      63.1628      85.6376      83.9139
      77.8768      63.2287      85.6740      83.9514
      77.9310      63.2946      85.7103      83.9889
      77.9852      63.3605      85.7466      84.0264
      78.0394      63.4264      85.7829      84.0640
      78.0936      63.4922      85.8193      84.1015
      78.1384      63.5595      85.8556      84.1390
      78.1820      63.6270      85.8919      84.1765
      78.2256      63.6945      85.9282      84.2140
      78.2692      63.7620      85.9646      84.2515
      78.3128      63.8295      86.0009      84.2890
      78.3563      63.8970      86.0372      84.3265
      78.3999      63.9645      86.0735      84.3641
      78.4435      64.0320      86.1098      84.4016
      78.4871      64.0995      86.1462      84.4391
      78.5306      64.1670      86.1825      84.4766
      78.5742      64.2344      86.2188      84.5141
      78.6178      64.3019      86.2551      84.5516
      78.6614      64.3694      86.2915      84.5891
      78.7049      64.4369      86.3278      84.6266
      78.7485      64.5044      86.3641      84.6641
      78.7921      64.5719      86.4004      84.7017
      78.8357      64.6394      86.4368      84.7392
      78.8792      64.7069      86.4731      84.7767
      78.9228      64.7744      86.5094      84.8142
      78.9664      64.8419      86.5457      84.8517
      79.0100      64.9093      86.5821      84.8892
      79.0535      64.9768      86.6184      84.9267
      79.0971      65.0443      86.6547      84.9642
      79.1407      65.1118      86.6910      85.0018
      79.1843      65.1793      86.7274      85.0393
      79.2279      65.2468      86.7637      85.0768
      79.2714      65.3143      86.8000      85.1143
      79.3150      65.3818      86.8276      85.1518
      79.3586      65.4493      86.8551      85.1893
      79.4022      65.5168      86.8827      85.2268
      79.4457      65.5842      86.9103      85.2643
      79.4893      65.6517      86.9379      85.3018
      79.5329      65.7192      86.9654      85.3394
      79.5765      65.7867      86.9930      85.3769
      79.6200      65.8542      87.0206      85.4144
      79.6636      65.9217      87.0481      85.4519
      79.7072      65.9892      87.0757      85.4894
      79.7508      66.0567      87.1033      85.5269
      79.7943      66.1242      87.1309      85.5644
      79.8379      66.1917      87.1584      85.6019
      79.8815      66.2591      87.1860      85.6394
      79.9251      66.3266      87.2136      85.6770
      79.9686      66.3941      87.2411      85.7145
      80.0122      66.4616      87.2687      85.7520
      80.0558      66.5291      87.2963      85.7895
      80.0994      66.5966      87.3239      85.8270
      80.1430      66.6641      87.3514      85.8645
      80.1865      66.7316      87.3790      85.9020
      80.2301      66.7991      87.4066      85.9395
      80.2737      66.8666      87.4341      85.9771
      80.3173      66.9340      87.4617      86.0146
      80.3608      67.0015      87.4893      86.0521
      80.4044      67.0690      87.5168      86.0896
      80.4480      67.1365      87.5444      86.1271
      80.4916      67.2040      87.5720      86.1646
      80.5351      67.2715      87.5996      86.2021
      80.5787      67.3390      87.6271      86.2396
      80.6223      67.4065      87.6547      86.2771
      80.6659      67.4740      87.6823      86.3147
      80.7094      67.5415      87.7098      86.3522
      80.7530      67.6089      87.7374      86.3897
      80.7966      67.6764      87.7650      86.4272
      80.8402      67.7439      87.7926      86.4647
      80.8837      67.8114      87.8201      86.5022
      80.9273      67.8789      87.8477      86.5397
      80.9709      67.9464      87.8753      86.5772
      81.0145      68.0139      87.9028      86.6148
      81.0580      68.0814      87.9304      86.6523
      81.1016      68.1489      87.9580      86.6898
      81.1452      68.2163      87.9856      86.7273
      81.1888      68.2838      88.0131      86.7648
      81.2324      68.3513      88.0407      86.8023
      81.2759      68.4188      88.0683      86.8398
      81.3195      68.4863      88.0958      86.8773
      81.3631      68.5538      88.1234      86.9148
      81.4067      68.6213      88.1510      86.9524
      81.4502      68.6888      88.1786      86.9899
      81.4938      68.7563      88.2061      87.0274
      81.5374      68.8238      88.2337      87.0649
      81.5810      68.8912      88.2613      87.1024
      81.6245      68.9587      88.2888      87.1399
      81.6681      69.0262      88.3164      87.1774
      81.7117      69.0937      88.3440      87.2149
      81.7553      69.1612      88.3716      87.2525
      81.7988      69.2287      88.3991      87.2900
      81.8424      69.2962      88.4267      87.3275
      81.8860      69.3637      88.4543      87.3650
      81.9296      69.4312      88.4818      87.4025
      81.9731      69.4987      88.5094      87.4400
      82.0167      69.5661      88.5370      87.4775
      82.0603      69.6336      88.5646      87.5150
      82.1039      69.7011      88.5921      87.5525
      82.1475      69.7686      88.6197      87.5901
      82.1910      69.8361      88.6473      87.6276
      82.2346      69.9036      88.6748      87.6651
      82.2782      69.9711      88.7024      87.7026
      82.3218      70.0386      88.7300      87.7401
      82.3653      70.1061      88.7575      87.7776
      82.4089      70.1736      88.7851      87.8151
      82.4525      70.2410      88.8127      87.8526
      82.4961      70.3085      88.8403      87.8902
      82.5396      70.3760      88.8678      87.9277
      82.5832      70.4435      88.8954      87.9652
      82.6268      70.5110      88.9230      88.0027
      82.6704      70.5785      88.9505      88.0402
      82.7139      70.6460      88.9781      88.0777
      82.7575      70.7135      89.0057      88.1152
      82.8011      70.7810      89.0333      88.1527
      82.8447      70.8485      89.0608      88.1902
      82.8882      70.9159      89.0884      88.2278
      82.9318      70.9834      89.1160      88.2653
      82.9754      71.0509      89.1435      88.3028
      83.0190      71.1184      89.1711      88.3403
      83.0626      71.1859      89.1987      88.3778
      83.1061      71.2534      89.2263      88.4153
      83.1497      71.3209      89.2538      88.4528
      83.1933      71.3884      89.2814      88.4903
      83.2369      71.4559      89.3090      88.5279
      83.2804      71.5234      89.3365      88.5654
      83.3240      71.5908      89.3641      88.6029
      83.3676      71.6583      89.3917      88.6404
      83.4112      71.7258      89.4193      88.6779
      83.4547      71.7933      89.4468      88.7154
      83.4983      71.8608      89.4744      88.7529
      83.5419      71.9283      89.5020      88.7904
      83.5855      71.9958      89.5295      88.8279
      83.6290      72.0633      89.5571      88.8655
      83.6726      72.1308      89.5847      88.9030
      83.7162      72.1982      89.6123      88.9405
      83.7598      72.2657      89.6398      88.9780
      83.8033      72.3332      89.6674      89.0155
      83.8469      72.4007      89.6950      89.0530
      83.8905      72.4682      89.7225      89.0905
      83.9341      72.5357      89.7501      89.1280
      83.9776      72.6032      89.7777      89.1656
      84.0212      72.6707      89.8053      89.2031
      84.0648      72.7382      89.8328      89.2406
      84.1084      72.8057      89.8604      89.2781
      84.1520      72.8731      89.8880      89.3156
      84.1955      72.9406      89.9155      89.3531
      84.2391      73.0081      89.9431      89.3906
      84.2827      73.0756      89.9707      89.4206
      84.3263      73.1431      89.9982      89.4481
      84.3698      73.2106      90.0258      89.4756
      84.4134      73.2781      90.0534      89.5032
      84.4570      73.3456      90.0810      89.5307
      84.5006      73.4131      90.1085      89.5582
      84.5441      73.4806      90.1361      89.5857
      84.5877      73.5480      90.1637      89.6132
      84.6313      73.6155      90.1912      89.6407
      84.6749      73.6830      90.2188      89.6682
      84.7184      73.7505      90.2464      89.6957
      84.7620      73.8180      90.2740      89.7232
      84.8056      73.8855      90.3015      89.7507
      84.8492      73.9530      90.3291      89.7782
      84.8927      74.0205      90.3567      89.8058
      84.9363      74.0880      90.3842      89.8333
      84.9799      74.1555      90.4118      89.8608
      85.0235      74.2229      90.4394      89.8883
      85.0671      74.2904      90.4670      89.9158
      85.1106      74.3579      90.4945      89.9433
      85.1542      74.4254      90.5221      89.9708
      85.1978      74.4929      90.5497      89.9983
      85.2414      74.5604      90.5772      90.0258
      85.2849      74.6279      90.6048      90.0533
      85.3285      74.6954      90.6324      90.0808
      85.3721      74.7629      90.6600      90.1083
      85.4157      74.8304      90.6875      90.1359
      85.4592      74.8978      90.7151      90.1634
      85.5028      74.9653      90.7427      90.1909
      85.5464      75.0328      90.7702      90.2184
      85.5900      75.1003      90.7978      90.2459
      85.6335      75.1678      90.8254      90.2734
      85.6771      75.2353      90.8530      90.3009
      85.7207      75.3028      90.8805      90.3284
      85.7643      75.3703      90.9081      90.3559
      85.8078      75.4378      90.9357      90.3834
      85.8514      75.5053      90.9632      90.4109
      85.8950      75.5727      90.9908      90.4384
      85.9386      75.6402      91.0184      90.4660
      85.9822      75.7077      91.0460      90.4935
      86.0257      75.7752      91.0735      90.5210
      86.0693      75.8427      91.1011      90.5485
      86.1129      75.9102      91.1287      90.5760
      86.1565      75.9777      91.1562      90.6035
      86.2000      76.0452      91.1838      90.6310
      86.2436      76.1127      91.2114      90.6585
      86.2872      76.1802      91.2389      90.6860
      86.3244      76.2465      91.2665      90.7135
      86.3589      76.3124      91.2941      90.7410
      86.3935      76.3783      91.3217      90.7686
      86.4280      76.4442      91.3492      90.7961
      86.4626      76.5101      91.3768      90.8236
      86.4971      76.5760      91.4044      90.8511
      86.5316      76.6419      91.4319      90.8786
      86.5662      76.7078      91.4595      90.9061
      86.6007      76.7737      91.4871      90.9336
      86.6353      76.8396      91.5147      90.9611
      86.6698      76.9055      91.5422      90.9886
      86.7043      76.9714      91.5698      91.0161
      86.7389      77.0373      91.5974      91.0436
      86.7734      77.1032      91.6249      91.0711
      86.8080      77.1691      91.6525      91.0987
      86.8425      77.2349      91.6801      91.1262
      86.8771      77.3008      91.7077      91.1537
      86.9116      77.3667      91.7352      91.1812
      86.9461      77.4326      91.7628      91.2087
      86.9807      77.4985      91.7904      91.2362
      87.0152      77.5644      91.8179      91.2637
      87.0498      77.6303      91.8455      91.2912
      87.0843      77.6962      91.8731      91.3187
      87.1188      77.7621      91.9007      91.3462
      87.1534      77.8280      91.9282      91.3737
      87.1879      77.8939      91.9558      91.4013
      87.2225      77.9598      91.9834      91.4288
      87.2570      78.0257      92.0109      91.4563
      87.2916      78.0916      92.0385      91.4838
      87.3261      78.1575      92.0661      91.5113
      87.3606      78.2234      92.0937      91.5388
      87.3952      78.2893      92.1212      91.5663
      87.4297      78.3552      92.1488      91.5938
      87.4643      78.4211      92.1764      91.6213
      87.4988      78.4870      92.2039      91.6488
      87.5334      78.5529      92.2315      91.6763
      87.5679      78.6188      92.2591      91.7038
      87.6024      78.6847      92.2867      91.7314
      87.6370      78.7505      92.3142      91.7589
      87.6715      78.8164      92.3418      91.7864
      87.7061      78.8823      92.3694      91.8139
      87.7406      78.9482      92.3969      91.8414
      87.7751      79.0141      92.4245      91.8689
      87.8097      79.0800      92.4521      91.8964
      87.8442      79.1459      92.4796      91.9239
      87.8788      79.2118      92.5072      91.9514
      87.9133      79.2777      92.5348      91.9789
      87.9479      79.3436      92.5624      92.0064
      87.9824      79.4095      92.5899      92.0339
      88.0169      79.4754      92.6175      92.0615
      88.0515      79.5413      92.6451      92.0890
      88.0860      79.6072      92.6726      92.1165
      88.1206      79.6731      92.7002      92.1440
      88.1551      79.7390      92.7278      92.1715
      88.1897      79.8049      92.7554      92.1990
      88.2242      79.8708      92.7829      92.2265
      88.2587      79.9367      92.8105      92.2540
      88.2933      80.0026      92.8381      92.2815
      88.3278      80.0685      92.8656      92.3090
      88.3624      80.1344      92.8932      92.3365
      88.3969      80.2003      92.9208      92.3641
      88.4314      80.2661      92.9484      92.3916
      88.4660      80.3320      92.9759      92.4191
      88.5005      80.3979      93.0035      92.4466
      88.5351      80.4638      93.0311      92.4741
      88.5696      80.5297      93.0586      92.5016
      88.6042      80.5956      93.0862      92.5291
      88.6387      80.6615      93.1092      92.5566
      88.6732      80.7274      93.1276      92.5841
      88.7078      80.7933      93.1460      92.6116
      88.7423      80.8592      93.1643      92.6391
      88.7769      80.9251      93.1827      92.6666
      88.8114      80.9910      93.2011      92.6942
      88.8460      81.0569      93.2195      92.7217
      88.8805      81.1228      93.2379      92.7492
      88.9150      81.1887      93.2562      92.7767
      88.9496      81.2546      93.2746      92.8042
      88.9841      81.3205      93.2930      92.8317
      89.0187      81.3864      93.3114      92.8592
      89.0532      81.4523      93.3298      92.8867
      89.0877      81.5182      93.3481      92.9142
      89.1223      81.5841      93.3665      92.9417
      89.1568      81.6500      93.3849      92.9692
      89.1914      81.7158      93.4033      92.9967
      89.2259      81.7817      93.4217      93.0243
      89.2605      81.8476      93.4400      93.0518
      89.2950      81.9135      93.4584      93.0793
      89.3295      81.9794      93.4768      93.1068
      89.3641      82.0453      93.4952      93.1343
      89.3986      82.1112      93.5136      93.1618
      89.4332      82.1771      93.5319      93.1893
      89.4677      82.2430      93.5503      93.2168
      89.5023      82.3089      93.5687      93.2443
      89.5368      82.3748      93.5871      93.2718
      89.5713      82.4407      93.6055      93.2993
      89.6059      82.5066      93.6239      93.3269
      89.6404      82.5725      93.6422      93.3544
      89.6750      82.6384      93.6606      93.3819
      89.7095      82.7043      93.6790      93.4094
      89.7440      82.7702      93.6974      93.4369
      89.7786      82.8361      93.7158      93.4644
      89.8131      82.9020      93.7341      93.4919
      89.8477      82.9679      93.7525      93.5194
      89.8822      83.0338      93.7709      93.5469
      89.9168      83.0997      93.7893      93.5744
      89.9513      83.1656      93.8077      93.6019
      89.9858      83.2314      93.8260      93.6294
      90.0204      83.2973      93.8444      93.6570
      90.0549      83.3632      93.8628      93.6845
      90.0895      83.4291      93.8812      93.7120
      90.1240      83.4950      93.8996      93.7395
      90.1585      83.5609      93.9179      93.7670
      90.1931      83.6268      93.9363      93.7945
      90.2276      83.6927      93.9547      93.8220
      90.2622      83.7586      93.9731      93.8495
      90.2967      83.8245      93.9915      93.8770
      90.3313      83.8904      94.0098      93.9045
      90.3658      83.9563      94.0282      93.9320
      90.4003      84.0222      94.0466      93.9595
      90.4349      84.0881      94.0650      93.9871
      90.4694      84.1540      94.0834      94.0146
      90.5040      84.2199      94.1018      94.0421
      90.5385      84.2858      94.1201      94.0696
      90.5731      84.3517      94.1385      94.0971
      90.6076      84.4176      94.1569      94.1246
      90.6421      84.4835      94.1753      94.1521
      90.6767      84.5494      94.1937      94.1796
      90.7112      84.6153      94.2120      94.2071
      90.7458      84.6812      94.2304      94.2346
      90.7803      84.7470      94.2488      94.2621
      90.8148      84.8129      94.2672      94.2897
      90.8494      84.8788      94.2856      94.3172
      90.8839      84.9447      94.3039      94.3447
      90.9185      85.0106      94.3223      94.3722
      90.9530      85.0765      94.3407      94.3997
      90.9876      85.1424      94.3591      94.4272
      91.0221      85.2083      94.3775      94.4547
      91.0566      85.2742      94.3958      94.4822
      91.0912      85.3401      94.4142      94.5097
      91.1257      85.4060      94.4326      94.5372
      91.1603      85.4719      94.4510      94.5647
      91.1948      85.5378      94.4694      94.5922
      91.2294      85.6037      94.4877      94.6198
