T42_L40: mean PSF ((P(I,J),I=1,128),J=1, 64), YEAR 2000 2006  DAY   1   0
 1018.81 1017.49 1018.48 1019.52 1018.41 1017.56 1018.87 1020.04 1020.25 1021.62
 1022.28 1018.49 1014.57 1016.81 1017.96 1006.10  989.51  989.75 1009.03 1025.09
 1023.55 1016.18 1016.18 1018.71 1015.37 1009.26 1006.27 1006.43 1009.71 1016.59
 1021.14 1018.02 1014.05 1017.30 1021.93 1019.95 1017.12 1019.69 1020.62 1015.49
 1013.68 1018.93 1021.00 1017.31 1018.07 1023.22 1021.67 1015.29 1015.26 1018.74
 1016.76 1015.45 1021.79 1024.05 1014.47 1011.04 1025.77 1036.34 1022.61 1006.55
 1012.36 1022.29 1015.41 1014.01 1031.91 1022.80  958.92  906.37  927.78  992.28
 1021.22 1008.61 1006.16 1019.05 1019.23 1011.86 1016.03 1022.03 1017.57 1014.02
 1017.74 1018.16 1014.89 1018.11 1023.81 1021.24 1015.43 1016.37 1019.77 1017.09
 1011.64 1011.61 1026.39 1027.08 1021.46 1017.91 1023.35 1028.94 1020.71 1001.75
  990.16  999.04 1023.49 1041.03 1033.47 1013.41 1007.48 1017.48 1023.65 1021.28
 1022.94 1028.23 1025.27 1016.81 1015.13 1019.21 1019.72 1017.24 1018.22 1021.33
 1021.01 1018.33 1018.79 1022.58 1024.33 1022.43 1021.12 1021.49 1019.26 1014.79
 1014.24 1017.41 1016.25 1008.45 1001.07 1000.10 1006.73 1019.13 1028.63 1024.06
 1009.39 1001.40 1002.73  997.41  981.89  976.61  993.32 1014.07 1017.60 1010.44
 1010.23 1016.64 1019.22 1017.82 1017.46 1016.35 1013.31 1012.81 1013.82 1010.40
 1007.02 1012.23 1019.26 1016.50 1010.65 1013.36 1018.24 1015.97 1013.72 1017.55
 1019.26 1016.02 1015.96 1017.78 1014.32 1012.37 1019.07 1022.72 1015.54 1012.95
 1023.15 1027.57 1016.36 1011.00 1024.05 1031.39 1015.15 1003.70 1022.68 1041.69
 1025.00 1007.40 1026.74 1029.89  959.19  888.20  907.07  984.70 1017.32  999.60
 1004.58 1028.98 1024.50 1007.45 1013.64 1024.05 1017.33 1014.63 1024.55 1024.82
 1014.67 1014.89 1022.79 1022.46 1018.49 1021.63 1026.29 1024.51 1020.70 1021.81
 1024.88 1022.78 1018.46 1018.93 1027.50 1025.97  996.15  948.98  909.82  899.44
  930.38  988.88 1029.39 1029.12 1019.29 1023.48 1025.68 1016.39 1012.80 1020.66
 1025.61 1023.45 1022.97 1025.20 1025.60 1025.40 1026.88 1028.01 1026.43 1022.59
 1019.52 1019.83 1020.69 1018.34 1016.90 1020.68 1023.29 1019.94 1018.93 1023.55
 1020.37 1002.97  986.49  984.42  992.85 1003.19 1010.97 1010.75 1001.84  995.52
  998.37  997.79  983.68  972.26  983.60 1008.62 1021.13 1017.35 1015.38 1020.01
 1020.08 1014.94 1014.51 1017.64 1016.65 1015.14 1018.67 1020.96 1017.90 1016.66
 1018.39 1015.71 1011.79 1015.01 1019.64 1017.63 1015.46 1017.66 1016.89 1013.49
 1015.65 1018.72 1015.55 1015.30 1023.13 1025.34 1017.31 1013.96 1019.81 1023.29
 1020.91 1019.21 1019.62 1019.04 1017.32 1020.65 1033.37 1037.31 1013.33  997.13
 1030.49 1051.59  966.92  859.17  863.94  965.78 1023.42  998.04  990.82 1017.32
 1017.44 1003.52 1016.04 1027.11 1012.60 1007.74 1023.60 1026.87 1015.51 1015.40
 1022.46 1020.98 1018.06 1020.87 1022.98 1023.03 1024.39 1025.35 1017.78 1018.57
 1017.06 1018.63 1024.52 1010.73  968.45  920.82  876.88  841.18  849.16  921.25
 1005.08 1030.90 1018.32 1017.90 1025.05 1020.99 1015.92 1018.62 1022.13 1024.47
 1026.79 1025.52 1022.89 1023.35 1022.61 1019.47 1020.96 1025.25 1024.44 1022.33
 1023.88 1023.02 1019.46 1021.58 1025.02 1020.61 1017.57 1023.08 1018.07  990.07
  963.26  961.50  974.54  981.10  981.38  986.22  995.32 1003.35 1008.60 1005.50
  989.06  973.11  979.78 1006.55 1024.92 1021.38 1014.16 1016.06 1016.77 1011.23
 1010.93 1017.40 1018.27 1014.21 1016.66 1022.15 1020.18 1015.53 1016.45 1018.88
 1019.17 1020.08 1019.51 1015.89 1016.04 1019.91 1018.65 1015.64 1019.86 1024.02
 1020.18 1017.22 1018.84 1017.60 1017.49 1022.62 1020.78 1014.17 1021.36 1031.04
 1021.55 1014.59 1028.06 1031.54 1015.82 1012.21 1014.24 1008.18 1031.79 1058.99
  971.14  824.17  801.94  932.86 1047.16 1019.22  971.65  978.83  989.73  994.89
 1021.43 1035.46 1015.17 1006.32 1021.19 1024.14 1016.65 1021.36 1026.37 1021.36
 1020.21 1022.63 1019.31 1017.70 1020.67 1019.75 1022.45 1025.46 1020.49 1021.56
 1026.00  993.03  934.14  905.92  898.92  872.00  862.70  923.72 1009.12 1031.67
 1009.04 1003.06 1013.73 1021.41 1026.45 1025.13 1016.35 1014.68 1019.93 1017.61
 1013.80 1019.13 1021.35 1015.00 1015.97 1023.94 1022.86 1018.27 1022.71 1025.89
 1020.29 1018.40 1020.82 1015.52 1011.07 1018.53 1015.71  982.13  945.01  938.79
  954.66  961.11  954.86  959.09  981.04 1002.49 1007.34  997.77  983.39  974.74
  982.45 1004.17 1019.48 1016.17 1009.04 1012.68 1018.50 1016.55 1014.78 1018.21
 1017.24 1010.36 1008.48 1011.64 1011.20 1009.85 1013.38 1016.57 1015.56 1014.69
 1014.14 1012.47 1014.33 1018.55 1017.27 1014.15 1016.55 1017.93 1014.86 1016.07
 1017.87 1012.56 1015.08 1028.72 1025.01 1008.39 1016.49 1032.62 1018.08 1009.16
 1033.42 1031.32  997.23 1011.94 1051.87 1025.50  999.61 1039.86  991.34  808.06
  728.92  857.03 1038.09 1040.34  962.04  946.75  961.50  975.67 1008.64 1031.93
 1021.06 1014.97 1023.84 1020.06 1014.44 1022.87 1024.71 1017.63 1021.53 1027.45
 1023.18 1021.86 1024.46 1021.83 1022.78 1024.02 1013.66 1020.08 1028.39  971.18
  885.08  866.71  900.75  904.60  896.54  943.00 1011.73 1031.73 1017.07 1002.34
  987.18  987.37 1013.15 1028.63 1016.76 1012.28 1023.46 1023.07 1015.75 1022.25
 1028.86 1021.96 1018.54 1022.75 1018.55 1011.79 1016.55 1020.87 1015.28 1014.27
 1020.12 1017.91 1012.87 1018.33 1018.59  993.75  962.05  952.55  960.55  958.76
  943.46  941.36  965.72  992.65  994.17  979.13  974.23  985.90 1002.03 1013.10
 1017.04 1014.98 1012.35 1014.45 1017.71 1016.14 1012.87 1013.08 1014.33 1014.29
 1015.13 1015.79 1014.59 1015.17 1017.28 1014.83 1010.35 1011.82 1016.12 1016.05
 1014.72 1015.58 1014.95 1013.79 1015.33 1014.30 1011.42 1017.63 1025.58 1018.37
 1011.15 1021.46 1025.32 1012.58 1016.32 1029.79 1015.38 1005.70 1031.48 1030.62
